system:time_start,SO2_column_number_density
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 1, 2022",0.009
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 1, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 2, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 3, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",0
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 4, 2022",
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 5, 2022",0.001
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 5, 2022",
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 6, 2022",0.001
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 6, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 7, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 8, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",0.001
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 9, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 10, 2022",
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 11, 2022",0.003
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 11, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 12, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 13, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 14, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 15, 2022",
"Jan 16, 2022",
"Jan 16, 2022",0
"Jan 16, 2022",
"Jan 16, 2022",
"Jan 16, 2022",
"Jan 16, 2022",
"Jan 16, 2022",
"Jan 16, 2022",
"Jan 16, 2022",
"Jan 16, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 17, 2022",
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 18, 2022",0.001
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 18, 2022",
"Jan 19, 2022",
"Jan 19, 2022",
"Jan 19, 2022",
"Jan 19, 2022",
"Jan 19, 2022",
"Jan 19, 2022",0.001
"Jan 19, 2022",
"Jan 19, 2022",
"Jan 19, 2022",
"Jan 19, 2022",
"Jan 19, 2022",
"Jan 19, 2022",
"Jan 19, 2022",
"Jan 20, 2022",
"Jan 20, 2022",
"Jan 20, 2022",
"Jan 20, 2022",
"Jan 20, 2022",
"Jan 20, 2022",0
"Jan 20, 2022",
"Jan 20, 2022",
"Jan 20, 2022",
"Jan 20, 2022",
"Jan 20, 2022",
"Jan 20, 2022",
"Jan 20, 2022",
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 21, 2022",0
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 21, 2022",
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 22, 2022",0.002
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 22, 2022",
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 23, 2022",0.002
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 23, 2022",
"Jan 24, 2022",
"Jan 24, 2022",
"Jan 24, 2022",
"Jan 24, 2022",
"Jan 24, 2022",
"Jan 24, 2022",0.001
"Jan 24, 2022",
